"","word","screen_name","year","n"
"1","__19","InhofePress","2020",1
"2","_c_krebs","ChrisVanHollen","2020",1
"3","_hill4","BillCassidy","2020",1
"4","_lkc_","CoryBooker","2020",2
"5","_mealsonwheels","SenatorCollins","2020",1
"6","_melissa_young","ChrisVanHollen","2020",2
"7","_tigernation","SenHydeSmith","2020",1
"8","<U+0001D64F><U+0001D65E><U+0001D661><U+0001D661><U+0001D65E><U+0001D668>","SenThomTillis","2020",1
"9","<U+0001D657><U+0001D65E><U+0001D65C>","SenThomTillis","2020",1
"10","<U+0001D65B><U+0001D656><U+0001D66B><U+0001D664><U+0001D667><U+0001D65E><U+0001D669><U+0001D65A>","SenThomTillis","2020",1
"11","<U+0001D661><U+0001D65A><U+0001D65C><U+0001D656><U+0001D661>","SenThomTillis","2020",1
"12","<U+0001D668><U+0001D65A><U+0001D658><U+0001D664><U+0001D663><U+0001D659>","SenThomTillis","2020",1
"13","<U+0001D668><U+0001D65D><U+0001D65E><U+0001D65A><U+0001D661><U+0001D659>","SenThomTillis","2020",1
"14","<U+0001D669><U+0001D65A><U+0001D658><U+0001D65D>’<U+0001D668>","SenThomTillis","2020",1
"15","<U+0001D669><U+0001D65D><U+0001D667><U+0001D65A><U+0001D656><U+0001D669><U+0001D65A><U+0001D663><U+0001D668>","SenThomTillis","2020",1
"16","<U+0001D66B><U+0001D65E><U+0001D658><U+0001D669><U+0001D664><U+0001D667><U+0001D66E>","SenThomTillis","2020",1
"17","<U+30C4>","SenBrianSchatz","2020",1
"18","<U+30FC>","LindsayGrahamSC","2020",1
"19","<U+30FC>","SenToomey","2020",1
"20","0","BillCassidy","2020",2
"21","0","ossoff","2020",1
"22","0","SenatorCollins","2020",1
"23","0","SenSanders","2020",32
"24","0","TTuberville","2020",1
"25","00","BillCassidy","2020",1
"26","00","CoryBooker","2020",1
"27","00","JerryMoran","2020",2
"28","00","SenAngusKing","2020",1
"29","00","SenatorRounds","2020",4
"30","00","SenDanSullivan","2020",8
"31","00","SenHydeSmith","2020",2
"32","00","SenShelby","2020",1
"33","00","SenToomey","2020",2
"34","00","timkaine","2020",1
"35","000hrofoutrage","CoryBooker","2020",1
"36","00273talk","SenJackReed","2020",2
"37","00am","SenDanSullivan","2020",3
"38","00pm","SenAngusKing","2020",1
"39","00pm","SenDanSullivan","2020",11
"40","00pm","SenHydeSmith","2020",2
"41","00pm","SenSherrodBrown","2020",1
"42","01380woshi","CoryBooker","2020",1
"43","02","timkaine","2020",1
"44","03","SenatorLujan","2020",1
"45","04","SenDanSullivan","2020",1
"46","05","SenatorRounds","2020",1
"47","05","SenDanSullivan","2020",1
"48","06","SenDanSullivan","2020",2
"49","06","SenGillibrand","2020",1
"50","06am","SenatorRounds","2020",1
"51","0714","SenAngusKing","2020",2
"52","0833","SenatorTester","2020",1
"53","0am","SenToomey","2020",2
"54","0minutes<U+2069>","HawleyMO","2020",1
"55","1","BillCassidy","2020",20
"56","1","BillHagertyTN","2020",2
"57","1","ChrisVanHollen","2020",5
"58","1","CoryBooker","2020",1
"59","1","JerryMoran","2020",11
"60","1","KamalaHarris","2020",6
"61","1","LindsayGrahamSC","2020",2
"62","1","maziehirono","2020",2
"63","1","MichaelBennet","2020",5
"64","1","ReverendWarnock","2020",8
"65","1","ScottforFlorida","2020",5
"66","1","Sen_JoeManchin","2020",9
"67","1","SenAngusKing","2020",8
"68","1","SenatorBurr","2020",7
"69","1","SenatorCantwell","2020",24
"70","1","SenatorCollins","2020",18
"71","1","SenatorFischer","2020",1
"72","1","SenatorLeahy","2020",1
"73","1","SenatorLujan","2020",2
"74","1","SenatorRisch","2020",1
"75","1","SenatorRomney","2020",3
"76","1","SenatorRounds","2020",10
"77","1","SenatorTester","2020",3
"78","1","SenatorTimScott","2020",1
"79","1","SenBrianSchatz","2020",1
"80","1","SenDanSullivan","2020",22
"81","1","SenGillibrand","2020",6
"82","1","SenHydeSmith","2020",9
"83","1","SenJackReed","2020",10
"84","1","SenJohnHoeven","2020",3
"85","1","SenJohnThune","2020",4
"86","1","SenMarkKelly","2020",1
"87","1","SenMikeLee","2020",9
"88","1","SenSanders","2020",18
"89","1","SenShelby","2020",5
"90","1","SenSherrodBrown","2020",1
"91","1","SenTinaSmith","2020",9
"92","1","SenToomey","2020",1
"93","1","timkaine","2020",4
"94","1","TTuberville","2020",2
"95","1,000","BillCassidy","2020",1
"96","1,000","JerryMoran","2020",1
"97","1,000","SenAngusKing","2020",1
"98","1,000","SenatorLujan","2020",1
"99","1,000","SenatorRisch","2020",1
"100","1,000","SenatorRomney","2020",1
"101","1,000","SenDanSullivan","2020",2
"102","1,000","SenJackReed","2020",2
"103","1,000","SenShelby","2020",1
"104","1,000","SenSherrodBrown","2020",1
"105","1,000","timkaine","2020",1
"106","1,000,000,000,000","JerryMoran","2020",1
"107","1,000th","BillCassidy","2020",1
"108","1,026","SenatorCollins","2020",1
"109","1,180,000","SenatorCantwell","2020",1
"110","1,200","HawleyMO","2020",1
"111","1,200","Sen_JoeManchin","2020",1
"112","1,200","SenatorBurr","2020",1
"113","1,200","SenatorCantwell","2020",1
"114","1,200","SenatorCollins","2020",6
"115","1,200","SenatorFischer","2020",1
"116","1,200","SenatorLujan","2020",4
"117","1,200","SenatorRomney","2020",1
"118","1,200","SenDanSullivan","2020",1
"119","1,200","SenGillibrand","2020",1
"120","1,200","SenJackReed","2020",3
"121","1,200","SenJohnHoeven","2020",1
"122","1,200","SenSanders","2020",19
"123","1,200","timkaine","2020",1
"124","1,400","SenatorCollins","2020",1
"125","1,400","SenatorRounds","2020",1
"126","1,500","Sen_JoeManchin","2020",4
"127","1,500","SenatorLujan","2020",1
"128","1,500","SenatorTimScott","2020",1
"129","1,500","SenDanSullivan","2020",1
"130","1,525,755,462","SenShelby","2020",1
"131","1,548","SenatorCollins","2020",1
"132","1,560","InhofePress","2020",1
"133","1,676,852,890","SenatorRomney","2020",1
"134","1,716","SenSanders","2020",1
"135","1,750","SenatorCollins","2020",1
"136","1,816","SenatorCollins","2020",1
"137","1,842,034","SenShelby","2020",1
"138","1.1","ChrisVanHollen","2020",1
"139","1.1","InhofePress","2020",1
"140","1.1","JerryMoran","2020",1
"141","1.1","SenatorCollins","2020",1
"142","1.1","SenSanders","2020",1
"143","1.1m","SenBrianSchatz","2020",1
"144","1.1m","SenShelby","2020",1
"145","1.2","BillHagertyTN","2020",1
"146","1.2","JerryMoran","2020",1
"147","1.2","SenatorCollins","2020",6
"148","1.204.983.3500","SenDanSullivan","2020",1
"149","1.25","SenatorCollins","2020",3
"150","1.25","SenatorLeahy","2020",1
"151","1.25","SenJackReed","2020",1
"152","1.3","maziehirono","2020",1
"153","1.3","SenatorCollins","2020",3
"154","1.3","SenTinaSmith","2020",1
"155","1.35","SenatorCollins","2020",2
"156","1.4","BillCassidy","2020",1
"157","1.4","SenatorCollins","2020",3
"158","1.4","SenJohnThune","2020",1
"159","1.4","SenSanders","2020",1
"160","1.4m","SenHydeSmith","2020",1
"161","1.5","SenAngusKing","2020",1
"162","1.5","SenatorCantwell","2020",1
"163","1.5","SenatorCollins","2020",2
"164","1.5","SenJackReed","2020",1
"165","1.5","SenJohnHoeven","2020",1
"166","1.5","SenSanders","2020",1
"167","1.506.636.5064","SenDanSullivan","2020",1
"168","1.5m","Sen_JoeManchin","2020",3
"169","1.5m","SenShelby","2020",2
"170","1.6","BillCassidy","2020",1
"171","1.6","Sen_JoeManchin","2020",1
"172","1.6","SenatorCollins","2020",1
"173","1.6","SenatorRomney","2020",1
"174","1.6","SenBrianSchatz","2020",1
"175","1.6","SenDanSullivan","2020",1
"176","1.6","SenShelby","2020",1
"177","1.6","SenThomTillis","2020",1
"178","1.689b","Sen_JoeManchin","2020",1
"179","1.6m","BillCassidy","2020",1
"180","1.6m","SenatorLujan","2020",1
"181","1.6m","SenShelby","2020",1
"182","1.7","MichaelBennet","2020",1
"183","1.7","ScottforFlorida","2020",1
"184","1.7m","SenShelby","2020",1
"185","1.8","ReverendWarnock","2020",1
"186","1.8","SenatorCollins","2020",3
"187","1.8","SenatorRomney","2020",1
"188","1.8","SenJohnThune","2020",1
"189","1.800.478.8255","SenDanSullivan","2020",1
"190","1.87","SenatorCollins","2020",1
"191","1.8m","Sen_JoeManchin","2020",2
"192","1.8m","SenHydeSmith","2020",1
"193","1.9","ChrisVanHollen","2020",1
"194","1.9","JerryMoran","2020",1
"195","1.9","Sen_JoeManchin","2020",1
"196","1.9","SenatorCollins","2020",1
"197","1.9mil","InhofePress","2020",1
"198","10","BillCassidy","2020",1
"199","10","ChrisVanHollen","2020",2
"200","10","HawleyMO","2020",1
"201","10","InhofePress","2020",1
"202","10","JerryMoran","2020",4
"203","10","KamalaHarris","2020",2
"204","10","LindsayGrahamSC","2020",1
"205","10","maziehirono","2020",5
"206","10","MichaelBennet","2020",6
"207","10","ReverendWarnock","2020",2
"208","10","ScottforFlorida","2020",7
"209","10","Sen_JoeManchin","2020",5
"210","10","SenAngusKing","2020",1
"211","10","SenatorCantwell","2020",3
"212","10","SenatorCollins","2020",6
"213","10","SenatorFischer","2020",1
"214","10","SenatorLujan","2020",1
"215","10","SenatorRisch","2020",1
"216","10","SenatorRomney","2020",1
"217","10","SenatorRounds","2020",11
"218","10","SenatorTester","2020",6
"219","10","SenBrianSchatz","2020",1
"220","10","SenDanSullivan","2020",5
"221","10","SenGillibrand","2020",13
"222","10","SenHydeSmith","2020",6
"223","10","SenJackReed","2020",3
"224","10","SenMarkKelly","2020",1
"225","10","SenMikeLee","2020",1
"226","10","SenSanders","2020",2
"227","10","SenShelby","2020",1
"228","10","SenThomTillis","2020",1
"229","10","SenTinaSmith","2020",2
"230","10","SenToomey","2020",2
"231","10","timkaine","2020",5
"232","10","TTuberville","2020",1
"233","10,000","Sen_JoeManchin","2020",1
"234","10,000","SenAngusKing","2020",1
"235","10,000th","SenDanSullivan","2020",1
"236","10,486","SenSanders","2020",1
"237","10.2","SenatorCollins","2020",1
"238","10.3m","Sen_JoeManchin","2020",1
"239","10.4","SenatorCollins","2020",1
"240","10.4m","Sen_JoeManchin","2020",1
"241","10.4m","SenAngusKing","2020",1
"242","10.6","SenatorCollins","2020",1
"243","10.6","SenHydeSmith","2020",1
"244","10.6m","SenHydeSmith","2020",1
"245","10.75","SenShelby","2020",1
"246","10.80","SenSanders","2020",1
"247","100","BillCassidy","2020",1
"248","100","BillHagertyTN","2020",1
"249","100","braun4indiana","2020",1
"250","100","ChrisVanHollen","2020",2
"251","100","CoryBooker","2020",1
"252","100","JerryMoran","2020",2
"253","100","KamalaHarris","2020",2
"254","100","LindsayGrahamSC","2020",1
"255","100","Maggie_Hassan","2020",1
"256","100","maziehirono","2020",3
"257","100","MichaelBennet","2020",5
"258","100","ossoff","2020",1
"259","100","ReverendWarnock","2020",3
"260","100","Sen_JoeManchin","2020",1
"261","100","SenAngusKing","2020",3
"262","100","SenatorCantwell","2020",4
"263","100","SenatorCollins","2020",5
"264","100","SenatorFischer","2020",1
"265","100","SenatorRounds","2020",1
"266","100","SenatorTimScott","2020",1
"267","100","SenDanSullivan","2020",6
"268","100","SenHydeSmith","2020",2
"269","100","SenJackReed","2020",4
"270","100","SenJohnHoeven","2020",3
"271","100","SenJohnThune","2020",2
"272","100","SenMikeLee","2020",1
"273","100","SenSanders","2020",2
"274","100","SenTinaSmith","2020",2
"275","100","timkaine","2020",3
"276","100","TTuberville","2020",1
"277","100,000","ChrisVanHollen","2020",1
"278","100,000","JerryMoran","2020",3
"279","100,000","SenAngusKing","2020",1
"280","100,000","SenatorCollins","2020",2
"281","100,000","SenBrianSchatz","2020",1
"282","100,000","SenJackReed","2020",1
"283","100,000","SenSanders","2020",1
"284","100,000","SenTinaSmith","2020",1
"285","100,000","timkaine","2020",1
"286","1000","JerryMoran","2020",1
"287","1000s","SenDanSullivan","2020",2
"288","1001","SenatorCantwell","2020",1
"289","100b","SenatorRounds","2020",1
"290","100b","SenGillibrand","2020",1
"291","100b","SenJackReed","2020",2
"292","100k","CoryBooker","2020",2
"293","100k","JerryMoran","2020",1
"294","100k","SenGillibrand","2020",1
"295","100m","KamalaHarris","2020",2
"296","100m","SenJackReed","2020",1
"297","100m","SenJohnHoeven","2020",2
"298","100mil","InhofePress","2020",1
"299","100s","SenToomey","2020",1
"300","100th","BillCassidy","2020",1
"301","100th","InhofePress","2020",1
"302","100th","JerryMoran","2020",1
"303","100th","MichaelBennet","2020",1
"304","100th","Sen_JoeManchin","2020",1
"305","100th","SenatorCantwell","2020",1
"306","100th","SenatorCollins","2020",1
"307","100th","SenatorFischer","2020",3
"308","100th","SenatorRounds","2020",1
"309","100th","SenJohnThune","2020",1
"310","100th","SenMikeLee","2020",1
"311","101","ChrisVanHollen","2020",1
"312","101","LindsayGrahamSC","2020",1
"313","101st","ChrisVanHollen","2020",1
"314","102","SenatorFischer","2020",1
"315","103","SenSanders","2020",1
"316","1033","SenBrianSchatz","2020",4
"317","104","SenatorTester","2020",1
"318","104","SenDanSullivan","2020",1
"319","104","SenJackReed","2020",1
"320","104","SenSanders","2020",1
"321","104th","Sen_JoeManchin","2020",1
"322","104th","SenatorCantwell","2020",1
"323","105","SenatorRounds","2020",1
"324","105","SenJackReed","2020",1
"325","105th","JerryMoran","2020",1
"326","106","SenDanSullivan","2020",1
"327","107th","SenThomTillis","2020",1
"328","108","SenatorRounds","2020",1
"329","109th","SenatorRomney","2020",1
"330","109th","SenatorRounds","2020",1
"331","10am","SenAngusKing","2020",1
"332","10am","SenatorTester","2020",2
"333","10am","SenJackReed","2020",2
"334","10am","SenToomey","2020",1
"335","10b","SenJackReed","2020",1
"336","10best","SenShelby","2020",1
"337","10k","CoryBooker","2020",1
"338","10k","maziehirono","2020",1
"339","10m","SenJackReed","2020",1
"340","10pm","ScottforFlorida","2020",1
"341","10pm","SenatorTester","2020",1
"342","10th","JerryMoran","2020",1
"343","10th","SenatorFischer","2020",1
"344","10th","SenThomTillis","2020",1
"345","10th","SenTinaSmith","2020",1
"346","10th","timkaine","2020",1
"347","11","BillCassidy","2020",3
"348","11","BillHagertyTN","2020",1
"349","11","ChrisVanHollen","2020",1
"350","11","JerryMoran","2020",5
"351","11","maziehirono","2020",2
"352","11","ScottforFlorida","2020",1
"353","11","Sen_JoeManchin","2020",7
"354","11","SenatorCantwell","2020",2
"355","11","SenatorCollins","2020",7
"356","11","SenatorFischer","2020",1
"357","11","SenatorLeahy","2020",1
"358","11","SenatorRounds","2020",3
"359","11","SenBrianSchatz","2020",1
"360","11","SenDanSullivan","2020",14
"361","11","SenGillibrand","2020",2
"362","11","SenHydeSmith","2020",2
"363","11","SenJackReed","2020",3
"364","11","SenJohnHoeven","2020",1
"365","11","SenJohnThune","2020",1
"366","11","SenSanders","2020",3
"367","11","SenShelby","2020",1
"368","11","SenTinaSmith","2020",2
"369","11","SenToomey","2020",3
"370","11","timkaine","2020",1
"371","11,000","maziehirono","2020",1
"372","11,000","SenatorCollins","2020",1
"373","11,000","SenSanders","2020",1
"374","11,072","SenSanders","2020",1
"375","11,088","SenatorCollins","2020",1
"376","11,526","SenSanders","2020",2
"377","11,702","SenSanders","2020",1
"378","11.00","SenSanders","2020",1
"379","11.1","SenatorCollins","2020",1
"380","11.1m","SenJackReed","2020",1
"381","11.5","SenatorRomney","2020",1
"382","11.6","SenatorCollins","2020",1
"383","11.6","SenatorTester","2020",1
"384","11.8","SenMikeLee","2020",1
"385","110","SenatorCollins","2020",1
"386","110","SenatorRounds","2020",1
"387","111","SenSanders","2020",1
"388","111,603","SenatorCollins","2020",1
"389","113","SenSanders","2020",1
"390","1135","SenDanSullivan","2020",1
"391","114","BillCassidy","2020",1
"392","114","SenatorFischer","2020",1
"393","114,000","SenatorCollins","2020",2
"394","115","MichaelBennet","2020",1
"395","115","SenMarkKelly","2020",1
"396","115923","SenatorRounds","2020",17
"397","115kv","SenJohnHoeven","2020",1
"398","115th","SenatorLujan","2020",1
"399","117","SenThomTillis","2020",1
"400","117th","JerryMoran","2020",1
"401","117th","SenHydeSmith","2020",1
"402","119","SenThomTillis","2020",1
"403","11am","SenAngusKing","2020",1
"404","11am","SenatorRomney","2020",1
"405","11am","SenGillibrand","2020",2
"406","11am","SenToomey","2020",1
"407","11k","SenTinaSmith","2020",1
"408","11m","KamalaHarris","2020",1
"409","11pm","SenHydeSmith","2020",2
"410","11th","ChrisVanHollen","2020",1
"411","11th","SenatorRomney","2020",1
"412","11th","SenatorTester","2020",2
"413","11th","SenGillibrand","2020",1
"414","11th","SenShelby","2020",2
"415","12","CoryBooker","2020",1
"416","12","InhofePress","2020",1
"417","12","JerryMoran","2020",1
"418","12","KamalaHarris","2020",1
"419","12","MichaelBennet","2020",1
"420","12","ossoff","2020",1
"421","12","Sen_JoeManchin","2020",2
"422","12","SenAngusKing","2020",2
"423","12","SenatorCantwell","2020",1
"424","12","SenatorCollins","2020",6
"425","12","SenatorFischer","2020",1
"426","12","SenatorLeahy","2020",1
"427","12","SenatorLujan","2020",1
"428","12","SenatorRisch","2020",1
"429","12","SenatorRounds","2020",3
"430","12","SenBrianSchatz","2020",1
"431","12","SenDanSullivan","2020",4
"432","12","SenGillibrand","2020",1
"433","12","SenJackReed","2020",3
"434","12","SenMarkKelly","2020",2
"435","12","SenMikeLee","2020",2
"436","12","SenSanders","2020",4
"437","12","SenShelby","2020",2
"438","12","SenSherrodBrown","2020",2
"439","12","SenThomTillis","2020",1
"440","12","timkaine","2020",4
"441","12,000","SenTinaSmith","2020",1
"442","12,364","SenatorCollins","2020",1
"443","12,914","SenatorRomney","2020",1
"444","12.00","SenSanders","2020",1
"445","12.3","SenDanSullivan","2020",1
"446","12.99","SenSanders","2020",1
"447","120","SenatorLujan","2020",1
"448","120","SenSanders","2020",1
"449","120,000","JerryMoran","2020",1
"450","120,000","Sen_JoeManchin","2020",1
"451","120,000","SenatorCollins","2020",1
"452","120,000","SenatorRisch","2020",1
"453","120,000","SenBrianSchatz","2020",1
"454","120,000","SenJackReed","2020",1
"455","1200","HawleyMO","2020",6
"456","1200","maziehirono","2020",1
"457","1200","ossoff","2020",1
"458","1200","ReverendWarnock","2020",1
"459","1200","SenatorLujan","2020",1
"460","120b","SenBrianSchatz","2020",1
"461","120m","JerryMoran","2020",1
"462","121","SenatorCollins","2020",1
"463","122,000","SenatorCollins","2020",1
"464","122k","SenHydeSmith","2020",1
"465","124","SenDanSullivan","2020",1
"466","124","SenSanders","2020",1
"467","1240","SenatorRounds","2020",1
"468","125","SenatorTester","2020",1
"469","125k","Sen_JoeManchin","2020",1
"470","126,000","SenShelby","2020",1
"471","1260","SenatorLujan","2020",1
"472","127","ScottforFlorida","2020",1
"473","129","SenSanders","2020",1
"474","12pm","SenatorBurr","2020",1
"475","12pm","SenBrianSchatz","2020",2
"476","13","BillCassidy","2020",4
"477","13","JerryMoran","2020",1
"478","13","ReverendWarnock","2020",1
"479","13","Sen_JoeManchin","2020",7
"480","13","SenAngusKing","2020",1
"481","13","SenatorCantwell","2020",1
"482","13","SenatorCollins","2020",5
"483","13","SenatorFischer","2020",2
"484","13","SenatorRomney","2020",1
"485","13","SenatorRounds","2020",2
"486","13","SenatorTester","2020",3
"487","13","SenBrianSchatz","2020",1
"488","13","SenDanSullivan","2020",1
"489","13","SenJackReed","2020",2
"490","13","SenJohnHoeven","2020",1
"491","13","SenMarkKelly","2020",1
"492","13","SenToomey","2020",1
"493","13","timkaine","2020",2
"494","13","TTuberville","2020",1
"495","13,000","SenMikeLee","2020",1
"496","13,108","SenSanders","2020",1
"497","13.1","SenThomTillis","2020",1
"498","13.4","BillCassidy","2020",1
"499","13.50","SenatorCollins","2020",1
"500","13.7m","SenHydeSmith","2020",1
"501","13.8","SenatorBurr","2020",1
"502","13.9","timkaine","2020",1
"503","130","BillCassidy","2020",1
"504","130","Sen_JoeManchin","2020",3
"505","130","SenatorCollins","2020",2
"506","130,000","SenatorCantwell","2020",1
"507","130,000","SenGillibrand","2020",1
"508","130j","Sen_JoeManchin","2020",2
"509","130m","BillCassidy","2020",1
"510","130m","SenJackReed","2020",1
"511","130th","JerryMoran","2020",1
"512","130th","Sen_JoeManchin","2020",2
"513","131","SenatorTester","2020",1
"514","131","SenJohnHoeven","2020",1
"515","131,501,672","SenatorCollins","2020",1
"516","131st","SenJohnHoeven","2020",1
"517","134,000","SenatorCollins","2020",1
"518","135","BillCassidy","2020",2
"519","135","JerryMoran","2020",1
"520","136","SenAngusKing","2020",1
"521","137","SenJackReed","2020",1
"522","139","SenatorTester","2020",2
"523","139","SenShelby","2020",1
"524","13b","JerryMoran","2020",1
"525","13th","BillCassidy","2020",3
"526","13th","ChrisVanHollen","2020",2
"527","13th","CoryBooker","2020",2
"528","13th","ReverendWarnock","2020",1
"529","14","BillCassidy","2020",2
"530","14","BillHagertyTN","2020",1
"531","14","ChrisVanHollen","2020",1
"532","14","MichaelBennet","2020",1
"533","14","Sen_JoeManchin","2020",2
"534","14","SenatorCollins","2020",1
"535","14","SenatorFischer","2020",1
"536","14","SenatorLujan","2020",1
"537","14","SenatorRounds","2020",1
"538","14","SenatorTester","2020",1
"539","14","SenDanSullivan","2020",1
"540","14","SenJackReed","2020",1
"541","14","SenJohnHoeven","2020",1
"542","14","SenSanders","2020",3
"543","14","SenThomTillis","2020",1
"544","14","TTuberville","2020",1
"545","14,154","SenatorCollins","2020",1
"546","14,541","SenSanders","2020",1
"547","14,600,000","SenSanders","2020",1
"548","14.40","SenSanders","2020",1
"549","140","SenatorRounds","2020",1
"550","140th","SenShelby","2020",1
"551","143m","SenShelby","2020",1
"552","144","SenTinaSmith","2020",1
"553","144,000","SenatorCantwell","2020",1
"554","145,000","BillCassidy","2020",1
"555","145,400","SenSanders","2020",1
"556","145,763,812","SenatorCollins","2020",1
"557","146","SenJackReed","2020",1
"558","147","InhofePress","2020",1
"559","147","JerryMoran","2020",2
"560","147th","SenatorRounds","2020",2
"561","147th","SenJohnThune","2020",1
"562","148","SenatorLujan","2020",1
"563","149,000","SenatorCantwell","2020",1
"564","14b","SenHydeSmith","2020",1
"565","14b","SenJohnHoeven","2020",3
"566","14m","JerryMoran","2020",1
"567","14th","SenAngusKing","2020",1
"568","14th","SenJohnHoeven","2020",1
"569","14th","TTuberville","2020",1
"570","15","BillCassidy","2020",2
"571","15","ChrisVanHollen","2020",1
"572","15","CoryBooker","2020",2
"573","15","JerryMoran","2020",2
"574","15","KamalaHarris","2020",2
"575","15","LindsayGrahamSC","2020",2
"576","15","Maggie_Hassan","2020",1
"577","15","maziehirono","2020",1
"578","15","MichaelBennet","2020",2
"579","15","ReverendWarnock","2020",5
"580","15","ScottforFlorida","2020",2
"581","15","Sen_JoeManchin","2020",6
"582","15","SenAngusKing","2020",4
"583","15","SenatorBurr","2020",1
"584","15","SenatorCantwell","2020",1
"585","15","SenatorCollins","2020",5
"586","15","SenatorFischer","2020",5
"587","15","SenatorLujan","2020",5
"588","15","SenatorRounds","2020",7
"589","15","SenatorTester","2020",2
"590","15","SenDanSullivan","2020",3
"591","15","SenGillibrand","2020",2
"592","15","SenJackReed","2020",4
"593","15","SenSanders","2020",6
"594","15","SenShelby","2020",1
"595","15","SenThomTillis","2020",2
"596","15,000,000","KamalaHarris","2020",1
"597","15,598","SenSanders","2020",1
"598","15.6","SenSanders","2020",1
"599","150","BillHagertyTN","2020",1
"600","150","ReverendWarnock","2020",1
"601","150","SenatorCollins","2020",2
"602","150","SenatorRomney","2020",1
"603","150","SenatorTester","2020",1
"604","150","SenDanSullivan","2020",1
"605","150","SenHydeSmith","2020",1
"606","150,000","SenDanSullivan","2020",1
"607","150,000","SenSanders","2020",1
"608","150b","SenJackReed","2020",3
"609","150k","Sen_JoeManchin","2020",1
"610","150k","SenatorRounds","2020",2
"611","151st","SenMikeLee","2020",1
"612","153","SenatorCollins","2020",1
"613","154","SenShelby","2020",1
"614","155","ChrisVanHollen","2020",1
"615","155","KamalaHarris","2020",1
"616","155","SenAngusKing","2020",1
"617","155","SenJohnHoeven","2020",1
"618","155th","SenatorFischer","2020",3
"619","156,000","SenBrianSchatz","2020",1
"620","156,824","SenSanders","2020",1
"621","158","maziehirono","2020",1
"622","158,000","maziehirono","2020",1
"623","15am","ScottforFlorida","2020",1
"624","15am","SenHydeSmith","2020",1
"625","15am","SenJackReed","2020",1
"626","15k","SenGillibrand","2020",1
"627","15m","ChrisVanHollen","2020",1
"628","15m","CoryBooker","2020",1
"629","15m","SenatorBurr","2020",1
"630","15pm","JerryMoran","2020",1
"631","15pm","SenAngusKing","2020",1
"632","15pm","SenatorRisch","2020",2
"633","15pm","SenDanSullivan","2020",1
"634","15th","BillCassidy","2020",4
"635","15th","JerryMoran","2020",2
"636","15th","KamalaHarris","2020",1
"637","15th","maziehirono","2020",1
"638","15th","SenAngusKing","2020",1
"639","15th","SenatorCantwell","2020",1
"640","15th","SenatorTester","2020",3
"641","16","BillCassidy","2020",3
"642","16","BillHagertyTN","2020",1
"643","16","JerryMoran","2020",1
"644","16","MichaelBennet","2020",1
"645","16","SenAngusKing","2020",1
"646","16","SenatorCantwell","2020",1
"647","16","SenatorCollins","2020",1
"648","16","SenatorFischer","2020",1
"649","16","SenatorRounds","2020",2
"650","16","SenDanSullivan","2020",3
"651","16","SenHydeSmith","2020",1
"652","16","SenShelby","2020",2
"653","16","SenThomTillis","2020",1
"654","16","TTuberville","2020",1
"655","16,000","SenatorCantwell","2020",1
"656","16,196","SenatorCollins","2020",1
"657","16,295,844","SenatorCollins","2020",1
"658","16,699","SenatorCollins","2020",2
"659","16.3","BillCassidy","2020",1
"660","16.5","SenatorCollins","2020",1
"661","16.6","SenatorCantwell","2020",1
"662","160","SenDanSullivan","2020",1
"663","160","SenSanders","2020",1
"664","160,750","SenShelby","2020",1
"665","160b","Sen_JoeManchin","2020",3
"666","160mil","InhofePress","2020",1
"667","162","SenSanders","2020",1
"668","162,000","SenatorCantwell","2020",1
"669","1626","SenMikeLee","2020",1
"670","162k","SenToomey","2020",1
"671","166th","SenatorFischer","2020",1
"672","1695","SenMikeLee","2020",1
"673","16b","Sen_JoeManchin","2020",1
"674","16b","SenJohnHoeven","2020",1
"675","16th","BillCassidy","2020",2
"676","16th","CoryBooker","2020",1
"677","17","BillCassidy","2020",3
"678","17","HawleyMO","2020",1
"679","17","LindsayGrahamSC","2020",1
"680","17","Sen_JoeManchin","2020",1
"681","17","SenatorCollins","2020",5
"682","17","SenatorFischer","2020",1
"683","17","SenatorLujan","2020",1
"684","17","SenatorTester","2020",1
"685","17","SenBrianSchatz","2020",1
"686","17","SenDanSullivan","2020",1
"687","17","timkaine","2020",1
"688","17,000","SenatorCollins","2020",1
"689","17.7","BillCassidy","2020",1
"690","17.9","SenatorCollins","2020",1
"691","170,000","SenSanders","2020",1
"692","174m","JerryMoran","2020",1
"693","175","ChrisVanHollen","2020",1
"694","175b","SenJackReed","2020",2
"695","176","maziehirono","2020",1
"696","176","SenSanders","2020",1
"697","1775","JerryMoran","2020",1
"698","1775","SenatorTester","2020",1
"699","1775","SenShelby","2020",1
"700","1776","MichaelBennet","2020",1
"701","1787","SenHydeSmith","2020",1
"702","1789","SenSasse","2020",1
"703","178k","CoryBooker","2020",1
"704","1791","SenatorRisch","2020",1
"705","1791","SenHydeSmith","2020",1
"706","1793","timkaine","2020",1
"707","1796","SenatorFischer","2020",1
"708","17m","SenShelby","2020",1
"709","18","CoryBooker","2020",1
"710","18","JerryMoran","2020",1
"711","18","ReverendWarnock","2020",3
"712","18","Sen_JoeManchin","2020",1
"713","18","SenatorCollins","2020",5
"714","18","SenatorFischer","2020",1
"715","18","SenatorTester","2020",1
"716","18","SenDanSullivan","2020",1
"717","18","SenJackReed","2020",1
"718","18","SenShelby","2020",1
"719","18","SenThomTillis","2020",1
